记在下面/下列[下記] かき
次郎[次郎] じろう
诗集[詩集] ししゅう
感想[感想] かんそう
购买意向[購買傾向] こうばいけいこう
再次/再一次[再度] さいど
工作人员/主管人员[係員] かかりいん
知晓/谅解[了承] りょうしょう
请求/要求/拜托(动1)[願う] ねがう
眨眼间/转瞬间[あっという間] あっというま
火星[火星] かせい
明显(形2)[明らか] あきらか
陆地[陸地] りくち
终于 ようやく
承认/认可(动2)[認める] みとめる
复旧(动3)[復旧する] ふっきゅうする
入学金[入学金] にゅうがくきん
学费[授業料] じゅぎょうりょう
申请书[申込用紙] もうしこみようし
姓名/姓和名[氏名] しめい
出生年月日[生年月日] せいねんがっぴ
写入/填写(动3)[記入する] きにゅうする
资产/财产[資産] しさん
隧道/隧洞/地道 トンネル
绕道/绕远[回り道] まわりみち
上学/走读[通学] つうがく
缩短(动3)[短縮する] たんしゅくする
饮食生活[食生活] しょくせいかつ
粮食/食粮[食糧] しょくりょう
原油[原油] げんゆ
价格[価格] かかく
营养品/滋补品 サプリメント
信件广告/邮寄广告 ダイレクトメール
松林[松林] まつばやし
志愿者/志愿参加者 ボランティア
国际交流[国際交流] こくさいこうりゅう
小型汽车[軽自動車] けいじどうしゃ
重新认识[見直し] みなおし
事业[事業] じぎょう
