金本[金本] かなもと
新成立/新设/新设置/新开设(动3)[新設する] しんせつする
海外事业部[海外事業部] かいがいじぎょうぶ
安慰/宽慰/慰问/慰劳(动2)[慰める] なぐさめる
你 おまえ
犟/固执/顽固/顽症(形2)[頑固] がんこ
出发/动身/离开(动1)[発つ] たつ
胆量/胆子[度胸] どきょう
改变主意/改变想法[気が変わる] きがかわる
犟/固执/顽固/倔强[強情] ごうじょう
第一印象[第一印象] だいいちいんしょう
打乱/发疯/疯狂/失常(动1)[狂う] くるう
认识的人/朋友/结识[知り合い] しりあい
陶瓷器/陶器[陶器] とうき
擦/抹/拭/擦拭(动1)[拭く] ふく
尺子/规尺/尺度[定規] じょうぎ
拉链/拉锁 ファスナー
才能/才干/才华[才能] さいのう
平等/同等[平等] びょうどう
抽签/抓阄[抽選] ちゅうせん
开幕/开会[開会] かいかい
故事/传说[物語] ものがたり
发动机/引擎 モーター
组装/安装/装配(动2)[組み立てる] くみたてる
污渍/污垢/肮脏之处[汚れ] よごれ
醋[酢] す
粗枝大叶/粗心大意/草率/大概/概略(形2) おおざっぱ
真相/实情[真相] しんそう
旅馆/旅店[宿] やど
漆黑/黑暗/暗淡(形2)[真っ暗] まっくら
四舍五入[四捨五入] ししゃごにゅう
吃/咬/叮/吃饭/侵占(动1)[食う] くう
蜘蛛 クモ
丝/丝线/线[糸] いと
罪人/罪犯/犯人[罪人] ざいにん
遥远/久远(形2) はるか
极乐世界/天堂[極楽] ごくらく
贪欲/欲望/贪心[欲] よく
再次/再[再び] ふたたび
象征[象徴] しょうちょう
撑起/支撑/支持(动2)[支える] ささえる
